Stage-1 undetected error set U_3
size = 11186   (weights 1/2/3/4 = 14/119/1148/9905)
  E22     = XYZIIIIIIIIIII
  E23     = YYZIIIIIIIIIII
  E24     = ZYZIIIIIIIIIII
  E25     = XZZIIIIIIIIIII
  E26     = YZZIIIIIIIIIII
  E27     = ZZZIIIIIIIIIII
  E28     = XXIXIIIIIIIIII
  E29     = YXIXIIIIIIIIII
  E30     = ZXIXIIIIIIIIII
  E31     = XYIXIIIIIIIIII
  E32     = YYIXIIIIIIIIII
  E33     = ZYIXIIIIIIIIII
  E34     = XZIXIIIIIIIIII
  E35     = YZIXIIIIIIIIII
  E36     = ZZIXIIIIIIIIII
  E37     = XXIIXIIIIIIIII
  E38     = YXIIXIIIIIIIII
  E39     = ZXIIXIIIIIIIII
  E40     = XYIIXIIIIIIIII
  E41     = YYIIXIIIIIIIII
  E42     = ZYIIXIIIIIIIII
  E43     = XZIIXIIIIIIIII
  E44     = YZIIXIIIIIIIII
  E45     = ZZIIXIIIIIIIII
  E46     = XXIIIXIIIIIIII
  E47     = YXIIIXIIIIIIII
  E48     = ZXIIIXIIIIIIII
  E49     = XYIIIXIIIIIIII
  E50     = YYIIIXIIIIIIII
  E51     = ZYIIIXIIIIIIII
  E52     = XZIIIXIIIIIIII
  E53     = YZIIIXIIIIIIII
  E54     = ZZIIIXIIIIIIII
  E55     = XXIIIIXIIIIIII
  E56     = YXIIIIXIIIIIII
  E57     = ZXIIIIXIIIIIII
  E58     = XYIIIIXIIIIIII
  E59     = YYIIIIXIIIIIII
  E60     = ZYIIIIXIIIIIII
  E61     = XZIIIIXIIIIIII
  E62     = YZIIIIXIIIIIII
  E63     = ZZIIIIXIIIIIII
  E64     = XXIIIIIXIIIIII
  E65     = YXIIIIIXIIIIII
  E66     = ZXIIIIIXIIIIII
  E67     = XYIIIIIXIIIIII
  E68     = YYIIIIIXIIIIII
  E69     = ZYIIIIIXIIIIII
  E70     = XZIIIIIXIIIIII
  E71     = YZIIIIIXIIIIII
  E72     = ZZIIIIIXIIIIII
  E73     = XIXXIIIIIIIIII
  E74     = YIXXIIIIIIIIII
  E75     = ZIXXIIIIIIIIII
  E76     = XIYXIIIIIIIIII
  E77     = YIYXIIIIIIIIII
  E78     = ZIYXIIIIIIIIII
  E79     = XIZXIIIIIIIIII
  E80     = YIZXIIIIIIIIII
  E81     = ZIZXIIIIIIIIII
  E82     = XIXIXIIIIIIIII
  E83     = YIXIXIIIIIIIII
  E84     = ZIXIXIIIIIIIII
  E85     = XIYIXIIIIIIIII
  E86     = YIYIXIIIIIIIII
  E87     = ZIYIXIIIIIIIII
  E88     = XIZIXIIIIIIIII
  E89     = YIZIXIIIIIIIII
  E90     = ZIZIXIIIIIIIII
  E91     = XIXIIXIIIIIIII
  E92     = YIXIIXIIIIIIII
  E93     = ZIXIIXIIIIIIII
  E94     = XIYIIXIIIIIIII
  E95     = YIYIIXIIIIIIII
  E96     = ZIYIIXIIIIIIII
  E97     = XIZIIXIIIIIIII
  E98     = YIZIIXIIIIIIII
  E99     = ZIZIIXIIIIIIII
  E100    = XIXIIIXIIIIIII
  E101    = YIXIIIXIIIIIII
  E102    = ZIXIIIXIIIIIII
  E103    = XIYIIIXIIIIIII
  E104    = YIYIIIXIIIIIII
  E105    = ZIYIIIXIIIIIII
  E106    = XIZIIIXIIIIIII
  E107    = YIZIIIXIIIIIII
  E108    = ZIZIIIXIIIIIII
  E109    = XIXIIIIXIIIIII
  E110    = YIXIIIIXIIIIII
  E111    = ZIXIIIIXIIIIII
  E112    = XIYIIIIXIIIIII
  E113    = YIYIIIIXIIIIII
  E114    = ZIYIIIIXIIIIII
  E115    = XIZIIIIXIIIIII
  E116    = YIZIIIIXIIIIII
  E117    = ZIZIIIIXIIIIII
  E118    = XIIXXIIIIIIIII
  E119    = YIIXXIIIIIIIII
  E120    = ZIIXXIIIIIIIII
  E121    = XIIXIXIIIIIIII
  E122    = YIIXIXIIIIIIII
  E123    = ZIIXIXIIIIIIII
  E124    = XIIXIIXIIIIIII
  E125    = YIIXIIXIIIIIII
  E126    = ZIIXIIXIIIIIII
  E127    = XIIXIIIXIIIIII
  E128    = YIIXIIIXIIIIII
  E129    = ZIIXIIIXIIIIII
  E130    = XIIYIIIIZIIIII
  E131    = YIIYIIIIZIIIII
  E132    = ZIIYIIIIZIIIII
  E133    = XIIZIIIIZIIIII
  E134    = YIIZIIIIZIIIII
  E135    = ZIIZIIIIZIIIII
  E136    = XIIYIIIIIZIIII
  E137    = YIIYIIIIIZIIII
  E138    = ZIIYIIIIIZIIII
  E139    = XIIZIIIIIZIIII
  E140    = YIIZIIIIIZIIII
  E141    = ZIIZIIIIIZIIII
  E142    = XIIIXXIIIIIIII
  E143    = YIIIXXIIIIIIII
  E144    = ZIIIXXIIIIIIII
  E145    = XIIIXIXIIIIIII
  E146    = YIIIXIXIIIIIII
  E147    = ZIIIXIXIIIIIII
  E148    = XIIIXIIXIIIIII
  E149    = YIIIXIIXIIIIII
  E150    = ZIIIXIIXIIIIII
  E151    = XIIIYIIIIIZIII
  E152    = YIIIYIIIIIZIII
  E153    = ZIIIYIIIIIZIII
  E154    = XIIIZIIIIIZIII
  E155    = YIIIZIIIIIZIII
  E156    = ZIIIZIIIIIZIII
  E157    = XIIIYIIIIIIZII
  E158    = YIIIYIIIIIIZII
  E159    = ZIIIYIIIIIIZII
  E160    = XIIIZIIIIIIZII
  E161    = YIIIZIIIIIIZII
  E162    = ZIIIZIIIIIIZII
  E163    = XIIIIXXIIIIIII
  E164    = YIIIIXXIIIIIII
  E165    = ZIIIIXXIIIIIII
  E166    = XIIIIXIXIIIIII
  E167    = YIIIIXIXIIIIII
  E168    = ZIIIIXIXIIIIII
  E169    = XIIIIYIIIIIIZI
  E170    = YIIIIYIIIIIIZI
  E171    = ZIIIIYIIIIIIZI
  E172    = XIIIIZIIIIIIZI
  E173    = YIIIIZIIIIIIZI
  E174    = ZIIIIZIIIIIIZI
  E175    = XIIIIYIIIIIIIZ
  E176    = YIIIIYIIIIIIIZ
  E177    = ZIIIIYIIIIIIIZ
  E178    = XIIIIZIIIIIIIZ
  E179    = YIIIIZIIIIIIIZ
  E180    = ZIIIIZIIIIIIIZ
  E181    = XIIIIIXXIIIIII
  E182    = YIIIIIXXIIIIII
  E183    = ZIIIIIXXIIIIII
  E184    = XIIIIIYYIIIIII
  E185    = YIIIIIYYIIIIII
  E186    = ZIIIIIYYIIIIII
  E187    = XIIIIIZYIIIIII
  E188    = YIIIIIZYIIIIII
  E189    = ZIIIIIZYIIIIII
  E190    = XIIIIIYZIIIIII
  E191    = YIIIIIYZIIIIII
  E192    = ZIIIIIYZIIIIII
  E193    = XIIIIIZZIIIIII
  E194    = YIIIIIZZIIIIII
  E195    = ZIIIIIZZIIIIII
  E196    = XIIIIIIIXXIIII
  E197    = YIIIIIIIXXIIII
  E198    = ZIIIIIIIXXIIII
  E199    = XIIIIIIIYYIIII
  E200    = YIIIIIIIYYIIII
  E201    = ZIIIIIIIYYIIII
  E202    = XIIIIIIIZZIIII
  E203    = YIIIIIIIZZIIII
  E204    = ZIIIIIIIZZIIII
  E205    = XIIIIIIIXIXIII
  E206    = YIIIIIIIXIXIII
  E207    = ZIIIIIIIXIXIII
  E208    = XIIIIIIIXIIXII
  E209    = YIIIIIIIXIIXII
  E210    = ZIIIIIIIXIIXII
  E211    = XIIIIIIIYIIIXI
  E212    = YIIIIIIIYIIIXI
  E213    = ZIIIIIIIYIIIXI
  E214    = XIIIIIIIYIIIIX
  E215    = YIIIIIIIYIIIIX
  E216    = ZIIIIIIIYIIIIX
  E217    = XIIIIIIIIXXIII
  E218    = YIIIIIIIIXXIII
  E219    = ZIIIIIIIIXXIII
  E220    = XIIIIIIIIXIXII
  E221    = YIIIIIIIIXIXII
  E222    = ZIIIIIIIIXIXII
  E223    = XIIIIIIIIYIIXI
  E224    = YIIIIIIIIYIIXI
  E225    = ZIIIIIIIIYIIXI
  E226    = XIIIIIIIIYIIIX
  E227    = YIIIIIIIIYIIIX
  E228    = ZIIIIIIIIYIIIX
  E229    = XIIIIIIIIIXXII
  E230    = YIIIIIIIIIXXII
  E231    = ZIIIIIIIIIXXII
  E232    = XIIIIIIIIIYYII
  E233    = YIIIIIIIIIYYII
  E234    = ZIIIIIIIIIYYII
  E235    = XIIIIIIIIIZZII
  E236    = YIIIIIIIIIZZII
  E237    = ZIIIIIIIIIZZII
  E238    = XIIIIIIIIIYIYI
  E239    = YIIIIIIIIIYIYI
  E240    = ZIIIIIIIIIYIYI
  E241    = XIIIIIIIIIYIIY
  E242    = YIIIIIIIIIYIIY
  E243    = ZIIIIIIIIIYIIY
  E244    = XIIIIIIIIIIYYI
  E245    = YIIIIIIIIIIYYI
  E246    = ZIIIIIIIIIIYYI
  E247    = XIIIIIIIIIIYIY
  E248    = YIIIIIIIIIIYIY
  E249    = ZIIIIIIIIIIYIY
  E250    = XIIIIIIIIIIIXX
  E251    = YIIIIIIIIIIIXX
  E252    = ZIIIIIIIIIIIXX
  E253    = XIIIIIIIIIIIYY
  E254    = YIIIIIIIIIIIYY
  E255    = ZIIIIIIIIIIIYY
  E256    = XIIIIIIIIIIIZZ
  E257    = YIIIIIIIIIIIZZ
  E258    = ZIIIIIIIIIIIZZ
  E259    = IXXXIIIIIIIIII
  E260    = IYXXIIIIIIIIII
  E261    = IZXXIIIIIIIIII
  E262    = IXYXIIIIIIIIII
  E263    = IYYXIIIIIIIIII
  E264    = IZYXIIIIIIIIII
  E265    = IXZXIIIIIIIIII
  E266    = IYZXIIIIIIIIII
  E267    = IZZXIIIIIIIIII
  E268    = IXXIXIIIIIIIII
  E269    = IYXIXIIIIIIIII
  E270    = IZXIXIIIIIIIII
  E271    = IXYIXIIIIIIIII
  E272    = IYYIXIIIIIIIII
  E273    = IZYIXIIIIIIIII
  E274    = IXZIXIIIIIIIII
  E275    = IYZIXIIIIIIIII
  E276    = IZZIXIIIIIIIII
  E277    = IXXIIXIIIIIIII
  E278    = IYXIIXIIIIIIII
  E279    = IZXIIXIIIIIIII
  E280    = IXYIIXIIIIIIII
  E281    = IYYIIXIIIIIIII
  E282    = IZYIIXIIIIIIII
  E283    = IXZIIXIIIIIIII
  E284    = IYZIIXIIIIIIII
  E285    = IZZIIXIIIIIIII
  E286    = IXXIIIXIIIIIII
  E287    = IYXIIIXIIIIIII
  E288    = IZXIIIXIIIIIII
  E289    = IXYIIIXIIIIIII
  E290    = IYYIIIXIIIIIII
  E291    = IZYIIIXIIIIIII
  E292    = IXZIIIXIIIIIII
  E293    = IYZIIIXIIIIIII
  E294    = IZZIIIXIIIIIII
  E295    = IXXIIIIXIIIIII
  E296    = IYXIIIIXIIIIII
  E297    = IZXIIIIXIIIIII
  E298    = IXYIIIIXIIIIII
  E299    = IYYIIIIXIIIIII
  E300    = IZYIIIIXIIIIII
  E301    = IXZIIIIXIIIIII
  E302    = IYZIIIIXIIIIII
  E303    = IZZIIIIXIIIIII
  E304    = IXIXXIIIIIIIII
  E305    = IYIXXIIIIIIIII
  E306    = IZIXXIIIIIIIII
  E307    = IXIXIXIIIIIIII
  E308    = IYIXIXIIIIIIII
  E309    = IZIXIXIIIIIIII
  E310    = IXIXIIXIIIIIII
  E311    = IYIXIIXIIIIIII
  E312    = IZIXIIXIIIIIII
  E313    = IXIXIIIXIIIIII
  E314    = IYIXIIIXIIIIII
  E315    = IZIXIIIXIIIIII
  E316    = IXIYIIIIZIIIII
  E317    = IYIYIIIIZIIIII
  E318    = IZIYIIIIZIIIII
  E319    = IXIZIIIIZIIIII
  E320    = IYIZIIIIZIIIII
  E321    = IZIZIIIIZIIIII
  E322    = IXIYIIIIIZIIII
  E323    = IYIYIIIIIZIIII
  E324    = IZIYIIIIIZIIII
  E325    = IXIZIIIIIZIIII
  E326    = IYIZIIIIIZIIII
  E327    = IZIZIIIIIZIIII
  E328    = IXIIXXIIIIIIII
  E329    = IYIIXXIIIIIIII
  E330    = IZIIXXIIIIIIII
  E331    = IXIIXIXIIIIIII
  E332    = IYIIXIXIIIIIII
  E333    = IZIIXIXIIIIIII
  E334    = IXIIXIIXIIIIII
  E335    = IYIIXIIXIIIIII
  E336    = IZIIXIIXIIIIII
  E337    = IXIIYIIIIIZIII
  E338    = IYIIYIIIIIZIII
  E339    = IZIIYIIIIIZIII
  E340    = IXIIZIIIIIZIII
  E341    = IYIIZIIIIIZIII
  E342    = IZIIZIIIIIZIII
  E343    = IXIIYIIIIIIZII
  E344    = IYIIYIIIIIIZII
  E345    = IZIIYIIIIIIZII
  E346    = IXIIZIIIIIIZII
  E347    = IYIIZIIIIIIZII
  E348    = IZIIZIIIIIIZII
  E349    = IXIIIXXIIIIIII
  E350    = IYIIIXXIIIIIII
  E351    = IZIIIXXIIIIIII
  E352    = IXIIIXIXIIIIII
  E353    = IYIIIXIXIIIIII
  E354    = IZIIIXIXIIIIII
  E355    = IXIIIYIIIIIIZI
  E356    = IYIIIYIIIIIIZI
  E357    = IZIIIYIIIIIIZI
  E358    = IXIIIZIIIIIIZI
  E359    = IYIIIZIIIIIIZI
  E360    = IZIIIZIIIIIIZI
  E361    = IXIIIYIIIIIIIZ
  E362    = IYIIIYIIIIIIIZ
  E363    = IZIIIYIIIIIIIZ
  E364    = IXIIIZIIIIIIIZ
  E365    = IYIIIZIIIIIIIZ
  E366    = IZIIIZIIIIIIIZ
  E367    = IXIIIIXXIIIIII
  E368    = IYIIIIXXIIIIII
  E369    = IZIIIIXXIIIIII
  E370    = IXIIIIYYIIIIII
  E371    = IYIIIIYYIIIIII
  E372    = IZIIIIYYIIIIII
  E373    = IXIIIIZYIIIIII
  E374    = IYIIIIZYIIIIII
  E375    = IZIIIIZYIIIIII
  E376    = IXIIIIYZIIIIII
  E377    = IYIIIIYZIIIIII
  E378    = IZIIIIYZIIIIII
  E379    = IXIIIIZZIIIIII
  E380    = IYIIIIZZIIIIII
  E381    = IZIIIIZZIIIIII
  E382    = IXIIIIIIXXIIII
  E383    = IYIIIIIIXXIIII
  E384    = IZIIIIIIXXIIII
  E385    = IXIIIIIIYYIIII
  E386    = IYIIIIIIYYIIII
  E387    = IZIIIIIIYYIIII
  E388    = IXIIIIIIZZIIII
  E389    = IYIIIIIIZZIIII
  E390    = IZIIIIIIZZIIII
  E391    = IXIIIIIIXIXIII
  E392    = IYIIIIIIXIXIII
  E393    = IZIIIIIIXIXIII
  E394    = IXIIIIIIXIIXII
  E395    = IYIIIIIIXIIXII
  E396    = IZIIIIIIXIIXII
  E397    = IXIIIIIIYIIIXI
  E398    = IYIIIIIIYIIIXI
  E399    = IZIIIIIIYIIIXI
  E400    = IXIIIIIIYIIIIX
  E401    = IYIIIIIIYIIIIX
  E402    = IZIIIIIIYIIIIX
  E403    = IXIIIIIIIXXIII
  E404    = IYIIIIIIIXXIII
  E405    = IZIIIIIIIXXIII
  E406    = IXIIIIIIIXIXII
  E407    = IYIIIIIIIXIXII
  E408    = IZIIIIIIIXIXII
  E409    = IXIIIIIIIYIIXI
  E410    = IYIIIIIIIYIIXI
  E411    = IZIIIIIIIYIIXI
  E412    = IXIIIIIIIYIIIX
  E413    = IYIIIIIIIYIIIX
  E414    = IZIIIIIIIYIIIX
  E415    = IXIIIIIIIIXXII
  E416    = IYIIIIIIIIXXII
  E417    = IZIIIIIIIIXXII
  E418    = IXIIIIIIIIYYII
  E419    = IYIIIIIIIIYYII
  E420    = IZIIIIIIIIYYII
  E421    = IXIIIIIIIIZZII
  E422    = IYIIIIIIIIZZII
  E423    = IZIIIIIIIIZZII
  E424    = IXIIIIIIIIYIYI
  E425    = IYIIIIIIIIYIYI
  E426    = IZIIIIIIIIYIYI
  E427    = IXIIIIIIIIYIIY
  E428    = IYIIIIIIIIYIIY
  E429    = IZIIIIIIIIYIIY
  E430    = IXIIIIIIIIIYYI
  E431    = IYIIIIIIIIIYYI
  E432    = IZIIIIIIIIIYYI
  E433    = IXIIIIIIIIIYIY
  E434    = IYIIIIIIIIIYIY
  E435    = IZIIIIIIIIIYIY
  E436    = IXIIIIIIIIIIXX
  E437    = IYIIIIIIIIIIXX
  E438    = IZIIIIIIIIIIXX
  E439    = IXIIIIIIIIIIYY
  E440    = IYIIIIIIIIIIYY
  E441    = IZIIIIIIIIIIYY
  E442    = IXIIIIIIIIIIZZ
  E443    = IYIIIIIIIIIIZZ
  E444    = IZIIIIIIIIIIZZ
  E445    = IIXXXIIIIIIIII
  E446    = IIYXXIIIIIIIII
  E447    = IIZXXIIIIIIIII
  E448    = IIXXIXIIIIIIII
  E449    = IIYXIXIIIIIIII
  E450    = IIZXIXIIIIIIII
  E451    = IIXXIIXIIIIIII
  E452    = IIYXIIXIIIIIII
  E453    = IIZXIIXIIIIIII
  E454    = IIXXIIIXIIIIII
  E455    = IIYXIIIXIIIIII
  E456    = IIZXIIIXIIIIII
  E457    = IIXYIIIIZIIIII
  E458    = IIYYIIIIZIIIII
  E459    = IIZYIIIIZIIIII
  E460    = IIXZIIIIZIIIII
  E461    = IIYZIIIIZIIIII
  E462    = IIZZIIIIZIIIII
  E463    = IIXYIIIIIZIIII
  E464    = IIYYIIIIIZIIII
  E465    = IIZYIIIIIZIIII
  E466    = IIXZIIIIIZIIII
  E467    = IIYZIIIIIZIIII
  E468    = IIZZIIIIIZIIII
  E469    = IIXIXXIIIIIIII
  E470    = IIYIXXIIIIIIII
  E471    = IIZIXXIIIIIIII
  E472    = IIXIXIXIIIIIII
  E473    = IIYIXIXIIIIIII
  E474    = IIZIXIXIIIIIII
  E475    = IIXIXIIXIIIIII
  E476    = IIYIXIIXIIIIII
  E477    = IIZIXIIXIIIIII
  E478    = IIXIYIIIIIZIII
  E479    = IIYIYIIIIIZIII
  E480    = IIZIYIIIIIZIII
  E481    = IIXIZIIIIIZIII
  E482    = IIYIZIIIIIZIII
  E483    = IIZIZIIIIIZIII
  E484    = IIXIYIIIIIIZII
  E485    = IIYIYIIIIIIZII
  E486    = IIZIYIIIIIIZII
  E487    = IIXIZIIIIIIZII
  E488    = IIYIZIIIIIIZII
  E489    = IIZIZIIIIIIZII
  E490    = IIXIIXXIIIIIII
  E491    = IIYIIXXIIIIIII
  E492    = IIZIIXXIIIIIII
  E493    = IIXIIXIXIIIIII
  E494    = IIYIIXIXIIIIII
  E495    = IIZIIXIXIIIIII
  E496    = IIXIIYIIIIIIZI
  E497    = IIYIIYIIIIIIZI
  E498    = IIZIIYIIIIIIZI
  E499    = IIXIIZIIIIIIZI
  E500    = IIYIIZIIIIIIZI
  E501    = IIZIIZIIIIIIZI
  E502    = IIXIIYIIIIIIIZ
  E503    = IIYIIYIIIIIIIZ
  E504    = IIZIIYIIIIIIIZ
  E505    = IIXIIZIIIIIIIZ
  E506    = IIYIIZIIIIIIIZ
  E507    = IIZIIZIIIIIIIZ
  E508    = IIXIIIXXIIIIII
  E509    = IIYIIIXXIIIIII
  E510    = IIZIIIXXIIIIII
  E511    = IIXIIIYYIIIIII
  E512    = IIYIIIYYIIIIII
  E513    = IIZIIIYYIIIIII
  E514    = IIXIIIZYIIIIII
  E515    = IIYIIIZYIIIIII
  E516    = IIZIIIZYIIIIII
  E517    = IIXIIIYZIIIIII
  E518    = IIYIIIYZIIIIII
  E519    = IIZIIIYZIIIIII
  E520    = IIXIIIZZIIIIII
  E521    = IIYIIIZZIIIIII
  E522    = IIZIIIZZIIIIII
  E523    = IIXIIIIIXXIIII
  E524    = IIYIIIIIXXIIII
  E525    = IIZIIIIIXXIIII
  E526    = IIXIIIIIYYIIII
  E527    = IIYIIIIIYYIIII
  E528    = IIZIIIIIYYIIII
  E529    = IIXIIIIIZZIIII
  E530    = IIYIIIIIZZIIII
  E531    = IIZIIIIIZZIIII
  E532    = IIXIIIIIXIXIII
  E533    = IIYIIIIIXIXIII
  E534    = IIZIIIIIXIXIII
  E535    = IIXIIIIIXIIXII
  E536    = IIYIIIIIXIIXII
  E537    = IIZIIIIIXIIXII
  E538    = IIXIIIIIYIIIXI
  E539    = IIYIIIIIYIIIXI
  E540    = IIZIIIIIYIIIXI
  E541    = IIXIIIIIYIIIIX
  E542    = IIYIIIIIYIIIIX
  E543    = IIZIIIIIYIIIIX
  E544    = IIXIIIIIIXXIII
  E545    = IIYIIIIIIXXIII
  E546    = IIZIIIIIIXXIII
  E547    = IIXIIIIIIXIXII
  E548    = IIYIIIIIIXIXII
  E549    = IIZIIIIIIXIXII
  E550    = IIXIIIIIIYIIXI
  E551    = IIYIIIIIIYIIXI
  E552    = IIZIIIIIIYIIXI
  E553    = IIXIIIIIIYIIIX
  E554    = IIYIIIIIIYIIIX
  E555    = IIZIIIIIIYIIIX
  E556    = IIXIIIIIIIXXII
  E557    = IIYIIIIIIIXXII
  E558    = IIZIIIIIIIXXII
  E559    = IIXIIIIIIIYYII
  E560    = IIYIIIIIIIYYII
  E561    = IIZIIIIIIIYYII
  E562    = IIXIIIIIIIZZII
  E563    = IIYIIIIIIIZZII
  E564    = IIZIIIIIIIZZII
  E565    = IIXIIIIIIIYIYI
  E566    = IIYIIIIIIIYIYI
  E567    = IIZIIIIIIIYIYI
  E568    = IIXIIIIIIIYIIY
  E569    = IIYIIIIIIIYIIY
  E570    = IIZIIIIIIIYIIY
  E571    = IIXIIIIIIIIYYI
  E572    = IIYIIIIIIIIYYI
  E573    = IIZIIIIIIIIYYI
  E574    = IIXIIIIIIIIYIY
  E575    = IIYIIIIIIIIYIY
  E576    = IIZIIIIIIIIYIY
  E577    = IIXIIIIIIIIIXX
  E578    = IIYIIIIIIIIIXX
  E579    = IIZIIIIIIIIIXX
  E580    = IIXIIIIIIIIIYY
  E581    = IIYIIIIIIIIIYY
  E582    = IIZIIIIIIIIIYY
  E583    = IIXIIIIIIIIIZZ
