Stage-1 undetected error set U_3
size = 11186   (weights 1/2/3/4 = 14/119/1148/9905)
  E22     = XYZIIIIIIIIIII
  E23     = YYZIIIIIIIIIII
  E24     = ZYZIIIIIIIIIII
  E25     = XZZIIIIIIIIIII
  E26     = YZZIIIIIIIIIII
  E27     = ZZZIIIIIIIIIII
  E28     = XXIXIIIIIIIIII
  E29     = YXIXIIIIIIIIII
  E30     = ZXIXIIIIIIIIII
  E31     = XYIXIIIIIIIIII
  E32     = YYIXIIIIIIIIII
  E33     = ZYIXIIIIIIIIII
  E34     = XZIXIIIIIIIIII
  E35     = YZIXIIIIIIIIII
  E36     = ZZIXIIIIIIIIII
  E37     = XXIIXIIIIIIIII
  E38     = YXIIXIIIIIIIII
  E39     = ZXIIXIIIIIIIII
  E40     = XYIIXIIIIIIIII
  E41     = YYIIXIIIIIIIII
  E42     = ZYIIXIIIIIIIII
  E43     = XZIIXIIIIIIIII
  E44     = YZIIXIIIIIIIII
  E45     = ZZIIXIIIIIIIII
  E46     = XXIIIXIIIIIIII
  E47     = YXIIIXIIIIIIII
  E48     = ZXIIIXIIIIIIII
  E49     = XYIIIXIIIIIIII
  E50     = YYIIIXIIIIIIII
  E51     = ZYIIIXIIIIIIII
  E52     = XZIIIXIIIIIIII
  E53     = YZIIIXIIIIIIII
  E54     = ZZIIIXIIIIIIII
  E55     = XXIIIIXIIIIIII
  E56     = YXIIIIXIIIIIII
  E57     = ZXIIIIXIIIIIII
  E58     = XYIIIIXIIIIIII
  E59     = YYIIIIXIIIIIII
  E60     = ZYIIIIXIIIIIII
  E61     = XZIIIIXIIIIIII
  E62     = YZIIIIXIIIIIII
  E63     = ZZIIIIXIIIIIII
  E64     = XXIIIIIXIIIIII
  E65     = YXIIIIIXIIIIII
  E66     = ZXIIIIIXIIIIII
  E67     = XYIIIIIXIIIIII
  E68     = YYIIIIIXIIIIII
  E69     = ZYIIIIIXIIIIII
  E70     = XZIIIIIXIIIIII
  E71     = YZIIIIIXIIIIII
  E72     = ZZIIIIIXIIIIII
  E73     = XIXXIIIIIIIIII
  E74     = YIXXIIIIIIIIII
  E75     = ZIXXIIIIIIIIII
  E76     = XIYXIIIIIIIIII
  E77     = YIYXIIIIIIIIII
  E78     = ZIYXIIIIIIIIII
  E79     = XIZXIIIIIIIIII
  E80     = YIZXIIIIIIIIII
  E81     = ZIZXIIIIIIIIII
  E82     = XIXIXIIIIIIIII
  E83     = YIXIXIIIIIIIII
  E84     = ZIXIXIIIIIIIII
  E85     = XIYIXIIIIIIIII
  E86     = YIYIXIIIIIIIII
  E87     = ZIYIXIIIIIIIII
  E88     = XIZIXIIIIIIIII
  E89     = YIZIXIIIIIIIII
  E90     = ZIZIXIIIIIIIII
  E91     = XIXIIXIIIIIIII
  E92     = YIXIIXIIIIIIII
  E93     = ZIXIIXIIIIIIII
  E94     = XIYIIXIIIIIIII
  E95     = YIYIIXIIIIIIII
  E96     = ZIYIIXIIIIIIII
  E97     = XIZIIXIIIIIIII
  E98     = YIZIIXIIIIIIII
  E99     = ZIZIIXIIIIIIII
  E100    = XIXIIIXIIIIIII
  E101    = YIXIIIXIIIIIII
  E102    = ZIXIIIXIIIIIII
  E103    = XIYIIIXIIIIIII
  E104    = YIYIIIXIIIIIII
  E105    = ZIYIIIXIIIIIII
  E106    = XIZIIIXIIIIIII
  E107    = YIZIIIXIIIIIII
  E108    = ZIZIIIXIIIIIII
  E109    = XIXIIIIXIIIIII
  E110    = YIXIIIIXIIIIII
  E111    = ZIXIIIIXIIIIII
  E112    = XIYIIIIXIIIIII
  E113    = YIYIIIIXIIIIII
  E114    = ZIYIIIIXIIIIII
  E115    = XIZIIIIXIIIIII
  E116    = YIZIIIIXIIIIII
  E117    = ZIZIIIIXIIIIII
  E118    = XIIXXIIIIIIIII
  E119    = YIIXXIIIIIIIII
  E120    = ZIIXXIIIIIIIII
  E121    = XIIXIXIIIIIIII
  E122    = YIIXIXIIIIIIII
  E123    = ZIIXIXIIIIIIII
  E124    = XIIXIIXIIIIIII
  E125    = YIIXIIXIIIIIII
  E126    = ZIIXIIXIIIIIII
  E127    = XIIXIIIXIIIIII
  E128    = YIIXIIIXIIIIII
  E129    = ZIIXIIIXIIIIII
  E130    = XIIYIIIIZIIIII
  E131    = YIIYIIIIZIIIII
  E132    = ZIIYIIIIZIIIII
  E133    = XIIZIIIIZIIIII
  E134    = YIIZIIIIZIIIII
  E135    = ZIIZIIIIZIIIII
  E136    = XIIYIIIIIZIIII
  E137    = YIIYIIIIIZIIII
  E138    = ZIIYIIIIIZIIII
  E139    = XIIZIIIIIZIIII
  E140    = YIIZIIIIIZIIII
  E141    = ZIIZIIIIIZIIII
  E142    = XIIIXXIIIIIIII
  E143    = YIIIXXIIIIIIII
  E144    = ZIIIXXIIIIIIII
  E145    = XIIIXIXIIIIIII
  E146    = YIIIXIXIIIIIII
  E147    = ZIIIXIXIIIIIII
  E148    = XIIIXIIXIIIIII
  E149    = YIIIXIIXIIIIII
  E150    = ZIIIXIIXIIIIII
  E151    = XIIIYIIIYIIIII
  E152    = YIIIYIIIYIIIII
  E153    = ZIIIYIIIYIIIII
  E154    = XIIIZIIIYIIIII
  E155    = YIIIZIIIYIIIII
  E156    = ZIIIZIIIYIIIII
  E157    = XIIIYIIIIIIIIZ
  E158    = YIIIYIIIIIIIIZ
  E159    = ZIIIYIIIIIIIIZ
  E160    = XIIIZIIIIIIIIZ
  E161    = YIIIZIIIIIIIIZ
  E162    = ZIIIZIIIIIIIIZ
  E163    = XIIIIXXIIIIIII
  E164    = YIIIIXXIIIIIII
  E165    = ZIIIIXXIIIIIII
  E166    = XIIIIXIXIIIIII
  E167    = YIIIIXIXIIIIII
  E168    = ZIIIIXIXIIIIII
  E169    = XIIIIYIIIYIIII
  E170    = YIIIIYIIIYIIII
  E171    = ZIIIIYIIIYIIII
  E172    = XIIIIZIIIYIIII
  E173    = YIIIIZIIIYIIII
  E174    = ZIIIIZIIIYIIII
  E175    = XIIIIYIIIIIIIX
  E176    = YIIIIYIIIIIIIX
  E177    = ZIIIIYIIIIIIIX
  E178    = XIIIIZIIIIIIIX
  E179    = YIIIIZIIIIIIIX
  E180    = ZIIIIZIIIIIIIX
  E181    = XIIIIIXXIIIIII
  E182    = YIIIIIXXIIIIII
  E183    = ZIIIIIXXIIIIII
  E184    = XIIIIIYYIIIIII
  E185    = YIIIIIYYIIIIII
  E186    = ZIIIIIYYIIIIII
  E187    = XIIIIIZYIIIIII
  E188    = YIIIIIZYIIIIII
  E189    = ZIIIIIZYIIIIII
  E190    = XIIIIIYZIIIIII
  E191    = YIIIIIYZIIIIII
  E192    = ZIIIIIYZIIIIII
  E193    = XIIIIIZZIIIIII
  E194    = YIIIIIZZIIIIII
  E195    = ZIIIIIZZIIIIII
  E196    = XIIIIIIIZZIIII
  E197    = YIIIIIIIZZIIII
  E198    = ZIIIIIIIZZIIII
  E199    = XIIIIIIIXIZIII
  E200    = YIIIIIIIXIZIII
  E201    = ZIIIIIIIXIZIII
  E202    = XIIIIIIIXIIZII
  E203    = YIIIIIIIXIIZII
  E204    = ZIIIIIIIXIIZII
  E205    = XIIIIIIIXIIIZI
  E206    = YIIIIIIIXIIIZI
  E207    = ZIIIIIIIXIIIZI
  E208    = XIIIIIIIYIIIIZ
  E209    = YIIIIIIIYIIIIZ
  E210    = ZIIIIIIIYIIIIZ
  E211    = XIIIIIIIIXXIII
  E212    = YIIIIIIIIXXIII
  E213    = ZIIIIIIIIXXIII
  E214    = XIIIIIIIIXIXII
  E215    = YIIIIIIIIXIXII
  E216    = ZIIIIIIIIXIXII
  E217    = XIIIIIIIIXIIXI
  E218    = YIIIIIIIIXIIXI
  E219    = ZIIIIIIIIXIIXI
  E220    = XIIIIIIIIYIIIX
  E221    = YIIIIIIIIYIIIX
  E222    = ZIIIIIIIIYIIIX
  E223    = XIIIIIIIIIXXII
  E224    = YIIIIIIIIIXXII
  E225    = ZIIIIIIIIIXXII
  E226    = XIIIIIIIIIYYII
  E227    = YIIIIIIIIIYYII
  E228    = ZIIIIIIIIIYYII
  E229    = XIIIIIIIIIZZII
  E230    = YIIIIIIIIIZZII
  E231    = ZIIIIIIIIIZZII
  E232    = XIIIIIIIIIXIXI
  E233    = YIIIIIIIIIXIXI
  E234    = ZIIIIIIIIIXIXI
  E235    = XIIIIIIIIIYIYI
  E236    = YIIIIIIIIIYIYI
  E237    = ZIIIIIIIIIYIYI
  E238    = XIIIIIIIIIZIZI
  E239    = YIIIIIIIIIZIZI
  E240    = ZIIIIIIIIIZIZI
  E241    = XIIIIIIIIIYIIY
  E242    = YIIIIIIIIIYIIY
  E243    = ZIIIIIIIIIYIIY
  E244    = XIIIIIIIIIIXXI
  E245    = YIIIIIIIIIIXXI
  E246    = ZIIIIIIIIIIXXI
  E247    = XIIIIIIIIIIYYI
  E248    = YIIIIIIIIIIYYI
  E249    = ZIIIIIIIIIIYYI
  E250    = XIIIIIIIIIIZZI
  E251    = YIIIIIIIIIIZZI
  E252    = ZIIIIIIIIIIZZI
  E253    = XIIIIIIIIIIYIY
  E254    = YIIIIIIIIIIYIY
  E255    = ZIIIIIIIIIIYIY
  E256    = XIIIIIIIIIIIYY
  E257    = YIIIIIIIIIIIYY
  E258    = ZIIIIIIIIIIIYY
  E259    = IXXXIIIIIIIIII
  E260    = IYXXIIIIIIIIII
  E261    = IZXXIIIIIIIIII
  E262    = IXYXIIIIIIIIII
  E263    = IYYXIIIIIIIIII
  E264    = IZYXIIIIIIIIII
  E265    = IXZXIIIIIIIIII
  E266    = IYZXIIIIIIIIII
  E267    = IZZXIIIIIIIIII
  E268    = IXXIXIIIIIIIII
  E269    = IYXIXIIIIIIIII
  E270    = IZXIXIIIIIIIII
  E271    = IXYIXIIIIIIIII
  E272    = IYYIXIIIIIIIII
  E273    = IZYIXIIIIIIIII
  E274    = IXZIXIIIIIIIII
  E275    = IYZIXIIIIIIIII
  E276    = IZZIXIIIIIIIII
  E277    = IXXIIXIIIIIIII
  E278    = IYXIIXIIIIIIII
  E279    = IZXIIXIIIIIIII
  E280    = IXYIIXIIIIIIII
  E281    = IYYIIXIIIIIIII
  E282    = IZYIIXIIIIIIII
  E283    = IXZIIXIIIIIIII
  E284    = IYZIIXIIIIIIII
  E285    = IZZIIXIIIIIIII
  E286    = IXXIIIXIIIIIII
  E287    = IYXIIIXIIIIIII
  E288    = IZXIIIXIIIIIII
  E289    = IXYIIIXIIIIIII
  E290    = IYYIIIXIIIIIII
  E291    = IZYIIIXIIIIIII
  E292    = IXZIIIXIIIIIII
  E293    = IYZIIIXIIIIIII
  E294    = IZZIIIXIIIIIII
  E295    = IXXIIIIXIIIIII
  E296    = IYXIIIIXIIIIII
  E297    = IZXIIIIXIIIIII
  E298    = IXYIIIIXIIIIII
  E299    = IYYIIIIXIIIIII
  E300    = IZYIIIIXIIIIII
  E301    = IXZIIIIXIIIIII
  E302    = IYZIIIIXIIIIII
  E303    = IZZIIIIXIIIIII
  E304    = IXIXXIIIIIIIII
  E305    = IYIXXIIIIIIIII
  E306    = IZIXXIIIIIIIII
  E307    = IXIXIXIIIIIIII
  E308    = IYIXIXIIIIIIII
  E309    = IZIXIXIIIIIIII
  E310    = IXIXIIXIIIIIII
  E311    = IYIXIIXIIIIIII
  E312    = IZIXIIXIIIIIII
  E313    = IXIXIIIXIIIIII
  E314    = IYIXIIIXIIIIII
  E315    = IZIXIIIXIIIIII
  E316    = IXIYIIIIZIIIII
  E317    = IYIYIIIIZIIIII
  E318    = IZIYIIIIZIIIII
  E319    = IXIZIIIIZIIIII
  E320    = IYIZIIIIZIIIII
  E321    = IZIZIIIIZIIIII
  E322    = IXIYIIIIIZIIII
  E323    = IYIYIIIIIZIIII
  E324    = IZIYIIIIIZIIII
  E325    = IXIZIIIIIZIIII
  E326    = IYIZIIIIIZIIII
  E327    = IZIZIIIIIZIIII
  E328    = IXIIXXIIIIIIII
  E329    = IYIIXXIIIIIIII
  E330    = IZIIXXIIIIIIII
  E331    = IXIIXIXIIIIIII
  E332    = IYIIXIXIIIIIII
  E333    = IZIIXIXIIIIIII
  E334    = IXIIXIIXIIIIII
  E335    = IYIIXIIXIIIIII
  E336    = IZIIXIIXIIIIII
  E337    = IXIIYIIIYIIIII
  E338    = IYIIYIIIYIIIII
  E339    = IZIIYIIIYIIIII
  E340    = IXIIZIIIYIIIII
  E341    = IYIIZIIIYIIIII
  E342    = IZIIZIIIYIIIII
  E343    = IXIIYIIIIIIIIZ
  E344    = IYIIYIIIIIIIIZ
  E345    = IZIIYIIIIIIIIZ
  E346    = IXIIZIIIIIIIIZ
  E347    = IYIIZIIIIIIIIZ
  E348    = IZIIZIIIIIIIIZ
  E349    = IXIIIXXIIIIIII
  E350    = IYIIIXXIIIIIII
  E351    = IZIIIXXIIIIIII
  E352    = IXIIIXIXIIIIII
  E353    = IYIIIXIXIIIIII
  E354    = IZIIIXIXIIIIII
  E355    = IXIIIYIIIYIIII
  E356    = IYIIIYIIIYIIII
  E357    = IZIIIYIIIYIIII
  E358    = IXIIIZIIIYIIII
  E359    = IYIIIZIIIYIIII
  E360    = IZIIIZIIIYIIII
  E361    = IXIIIYIIIIIIIX
  E362    = IYIIIYIIIIIIIX
  E363    = IZIIIYIIIIIIIX
  E364    = IXIIIZIIIIIIIX
  E365    = IYIIIZIIIIIIIX
  E366    = IZIIIZIIIIIIIX
  E367    = IXIIIIXXIIIIII
  E368    = IYIIIIXXIIIIII
  E369    = IZIIIIXXIIIIII
  E370    = IXIIIIYYIIIIII
  E371    = IYIIIIYYIIIIII
  E372    = IZIIIIYYIIIIII
  E373    = IXIIIIZYIIIIII
  E374    = IYIIIIZYIIIIII
  E375    = IZIIIIZYIIIIII
  E376    = IXIIIIYZIIIIII
  E377    = IYIIIIYZIIIIII
  E378    = IZIIIIYZIIIIII
  E379    = IXIIIIZZIIIIII
  E380    = IYIIIIZZIIIIII
  E381    = IZIIIIZZIIIIII
  E382    = IXIIIIIIZZIIII
  E383    = IYIIIIIIZZIIII
  E384    = IZIIIIIIZZIIII
  E385    = IXIIIIIIXIZIII
  E386    = IYIIIIIIXIZIII
  E387    = IZIIIIIIXIZIII
  E388    = IXIIIIIIXIIZII
  E389    = IYIIIIIIXIIZII
  E390    = IZIIIIIIXIIZII
  E391    = IXIIIIIIXIIIZI
  E392    = IYIIIIIIXIIIZI
  E393    = IZIIIIIIXIIIZI
  E394    = IXIIIIIIYIIIIZ
  E395    = IYIIIIIIYIIIIZ
  E396    = IZIIIIIIYIIIIZ
  E397    = IXIIIIIIIXXIII
  E398    = IYIIIIIIIXXIII
  E399    = IZIIIIIIIXXIII
  E400    = IXIIIIIIIXIXII
  E401    = IYIIIIIIIXIXII
  E402    = IZIIIIIIIXIXII
  E403    = IXIIIIIIIXIIXI
  E404    = IYIIIIIIIXIIXI
  E405    = IZIIIIIIIXIIXI
  E406    = IXIIIIIIIYIIIX
  E407    = IYIIIIIIIYIIIX
  E408    = IZIIIIIIIYIIIX
  E409    = IXIIIIIIIIXXII
  E410    = IYIIIIIIIIXXII
  E411    = IZIIIIIIIIXXII
  E412    = IXIIIIIIIIYYII
  E413    = IYIIIIIIIIYYII
  E414    = IZIIIIIIIIYYII
  E415    = IXIIIIIIIIZZII
  E416    = IYIIIIIIIIZZII
  E417    = IZIIIIIIIIZZII
  E418    = IXIIIIIIIIXIXI
  E419    = IYIIIIIIIIXIXI
  E420    = IZIIIIIIIIXIXI
  E421    = IXIIIIIIIIYIYI
  E422    = IYIIIIIIIIYIYI
  E423    = IZIIIIIIIIYIYI
  E424    = IXIIIIIIIIZIZI
  E425    = IYIIIIIIIIZIZI
  E426    = IZIIIIIIIIZIZI
  E427    = IXIIIIIIIIYIIY
  E428    = IYIIIIIIIIYIIY
  E429    = IZIIIIIIIIYIIY
  E430    = IXIIIIIIIIIXXI
  E431    = IYIIIIIIIIIXXI
  E432    = IZIIIIIIIIIXXI
  E433    = IXIIIIIIIIIYYI
  E434    = IYIIIIIIIIIYYI
  E435    = IZIIIIIIIIIYYI
  E436    = IXIIIIIIIIIZZI
  E437    = IYIIIIIIIIIZZI
  E438    = IZIIIIIIIIIZZI
  E439    = IXIIIIIIIIIYIY
  E440    = IYIIIIIIIIIYIY
  E441    = IZIIIIIIIIIYIY
  E442    = IXIIIIIIIIIIYY
  E443    = IYIIIIIIIIIIYY
  E444    = IZIIIIIIIIIIYY
  E445    = IIXXXIIIIIIIII
  E446    = IIYXXIIIIIIIII
  E447    = IIZXXIIIIIIIII
  E448    = IIXXIXIIIIIIII
  E449    = IIYXIXIIIIIIII
  E450    = IIZXIXIIIIIIII
  E451    = IIXXIIXIIIIIII
  E452    = IIYXIIXIIIIIII
  E453    = IIZXIIXIIIIIII
  E454    = IIXXIIIXIIIIII
  E455    = IIYXIIIXIIIIII
  E456    = IIZXIIIXIIIIII
  E457    = IIXYIIIIZIIIII
  E458    = IIYYIIIIZIIIII
  E459    = IIZYIIIIZIIIII
  E460    = IIXZIIIIZIIIII
  E461    = IIYZIIIIZIIIII
  E462    = IIZZIIIIZIIIII
  E463    = IIXYIIIIIZIIII
  E464    = IIYYIIIIIZIIII
  E465    = IIZYIIIIIZIIII
  E466    = IIXZIIIIIZIIII
  E467    = IIYZIIIIIZIIII
  E468    = IIZZIIIIIZIIII
  E469    = IIXIXXIIIIIIII
  E470    = IIYIXXIIIIIIII
  E471    = IIZIXXIIIIIIII
  E472    = IIXIXIXIIIIIII
  E473    = IIYIXIXIIIIIII
  E474    = IIZIXIXIIIIIII
  E475    = IIXIXIIXIIIIII
  E476    = IIYIXIIXIIIIII
  E477    = IIZIXIIXIIIIII
  E478    = IIXIYIIIYIIIII
  E479    = IIYIYIIIYIIIII
  E480    = IIZIYIIIYIIIII
  E481    = IIXIZIIIYIIIII
  E482    = IIYIZIIIYIIIII
  E483    = IIZIZIIIYIIIII
  E484    = IIXIYIIIIIIIIZ
  E485    = IIYIYIIIIIIIIZ
  E486    = IIZIYIIIIIIIIZ
  E487    = IIXIZIIIIIIIIZ
  E488    = IIYIZIIIIIIIIZ
  E489    = IIZIZIIIIIIIIZ
  E490    = IIXIIXXIIIIIII
  E491    = IIYIIXXIIIIIII
  E492    = IIZIIXXIIIIIII
  E493    = IIXIIXIXIIIIII
  E494    = IIYIIXIXIIIIII
  E495    = IIZIIXIXIIIIII
  E496    = IIXIIYIIIYIIII
  E497    = IIYIIYIIIYIIII
  E498    = IIZIIYIIIYIIII
  E499    = IIXIIZIIIYIIII
  E500    = IIYIIZIIIYIIII
  E501    = IIZIIZIIIYIIII
  E502    = IIXIIYIIIIIIIX
  E503    = IIYIIYIIIIIIIX
  E504    = IIZIIYIIIIIIIX
  E505    = IIXIIZIIIIIIIX
  E506    = IIYIIZIIIIIIIX
  E507    = IIZIIZIIIIIIIX
  E508    = IIXIIIXXIIIIII
  E509    = IIYIIIXXIIIIII
  E510    = IIZIIIXXIIIIII
  E511    = IIXIIIYYIIIIII
  E512    = IIYIIIYYIIIIII
  E513    = IIZIIIYYIIIIII
  E514    = IIXIIIZYIIIIII
  E515    = IIYIIIZYIIIIII
  E516    = IIZIIIZYIIIIII
  E517    = IIXIIIYZIIIIII
  E518    = IIYIIIYZIIIIII
  E519    = IIZIIIYZIIIIII
  E520    = IIXIIIZZIIIIII
  E521    = IIYIIIZZIIIIII
  E522    = IIZIIIZZIIIIII
  E523    = IIXIIIIIZZIIII
  E524    = IIYIIIIIZZIIII
  E525    = IIZIIIIIZZIIII
  E526    = IIXIIIIIXIZIII
  E527    = IIYIIIIIXIZIII
  E528    = IIZIIIIIXIZIII
  E529    = IIXIIIIIXIIZII
  E530    = IIYIIIIIXIIZII
  E531    = IIZIIIIIXIIZII
  E532    = IIXIIIIIXIIIZI
  E533    = IIYIIIIIXIIIZI
  E534    = IIZIIIIIXIIIZI
  E535    = IIXIIIIIYIIIIZ
  E536    = IIYIIIIIYIIIIZ
  E537    = IIZIIIIIYIIIIZ
  E538    = IIXIIIIIIXXIII
  E539    = IIYIIIIIIXXIII
  E540    = IIZIIIIIIXXIII
  E541    = IIXIIIIIIXIXII
  E542    = IIYIIIIIIXIXII
  E543    = IIZIIIIIIXIXII
  E544    = IIXIIIIIIXIIXI
  E545    = IIYIIIIIIXIIXI
  E546    = IIZIIIIIIXIIXI
  E547    = IIXIIIIIIYIIIX
  E548    = IIYIIIIIIYIIIX
  E549    = IIZIIIIIIYIIIX
  E550    = IIXIIIIIIIXXII
  E551    = IIYIIIIIIIXXII
  E552    = IIZIIIIIIIXXII
  E553    = IIXIIIIIIIYYII
  E554    = IIYIIIIIIIYYII
  E555    = IIZIIIIIIIYYII
  E556    = IIXIIIIIIIZZII
  E557    = IIYIIIIIIIZZII
  E558    = IIZIIIIIIIZZII
  E559    = IIXIIIIIIIXIXI
  E560    = IIYIIIIIIIXIXI
  E561    = IIZIIIIIIIXIXI
  E562    = IIXIIIIIIIYIYI
  E563    = IIYIIIIIIIYIYI
  E564    = IIZIIIIIIIYIYI
  E565    = IIXIIIIIIIZIZI
  E566    = IIYIIIIIIIZIZI
  E567    = IIZIIIIIIIZIZI
  E568    = IIXIIIIIIIYIIY
  E569    = IIYIIIIIIIYIIY
  E570    = IIZIIIIIIIYIIY
  E571    = IIXIIIIIIIIXXI
  E572    = IIYIIIIIIIIXXI
  E573    = IIZIIIIIIIIXXI
  E574    = IIXIIIIIIIIYYI
  E575    = IIYIIIIIIIIYYI
  E576    = IIZIIIIIIIIYYI
  E577    = IIXIIIIIIIIZZI
  E578    = IIYIIIIIIIIZZI
  E579    = IIZIIIIIIIIZZI
  E580    = IIXIIIIIIIIYIY
  E581    = IIYIIIIIIIIYIY
  E582    = IIZIIIIIIIIYIY
